Id,Text,Target
289649851589873666,"Life is GREAT! Family and few friends is all I need &amp; babe. GREAT job, nurse in the process, GREAT health. What else can I ask for___",1
289649918652588032,I swear my life is perfectly imperfect,0
289650069530099712,RT : My life is becoming a shithole seriously,0
289650245690855424,I am so blessed,1
289650254192713728,My life's a complete joke,0
289650275172642816,I love my life  guy,1
289650296139964417,I did all this shit by myself,0
289650682007531521,I have a great life,1
289650715540992000,I'm on top of the world what a feeling,1
289650824798429184,I'm honestly about to throw up omfg I hate my life literally,0
289650837427466240,I'm boring myself,0
289650845648314368,I'm blessed beyond measures,1
289650899977125888,The dreams I've been having,1
289651076263735296,I have the tendency to screw up all the good things in my life. BLAH,0
289651281998512129,@abongileomuhle Good to hear that nono.me am just one happy person.life is gud.Take care,1
289651529579892736,The fact that I'm getting sick is the worst though,0
289651646777151488,"“@dailyteenwords: God, words can't describe how much I love you, thanks for blessing my life through everything",1
289651781066178560,I'm in the place where I wanted to be,1
289651952869072896,😑 Fuck my life,0
289651969524641794,I have a good feeling about things,1
289652074503880704,Something that I want is not within reach,0
289652095525720064,nah I'm good,1
289652112319717376,I look good.,1
289652183639662592,I have a great man in my life.. Farsh <3,1
289652225356206081,I have such a shit dad wow,0
289652254791827457,RT : I have ALOT OF FRIENDS,1
289652301080170496,I said good GIRL,1
289652347322384384,I try to smile but im not happy,0
289652368277135361,I have the worst mood swings,0
289652401252732928,I'm happy,1
289652443418091521,"i live my life in bitterness, and fill my heart with emptiness",0
289652540281331712,I real life been laying down since ten,0
289652578055254016,RT : Why am i so sad. Hais,0
289652678693367808,"RT @damnitstrue: Dear God, thanks for this beautiful life and forgive me if I don't love it enough",1
289652685504917505,I'm the reason why I hate my life,0
289652804363116545,RT : i do what i want,1
289652928761970688,"Chased the good life my whole life long...  Looked back on my life, my whole life gone. Where did I go wrong",0
289653009791741952,Gym empty! My dreams are coming true,1
289653278080393217,I'm stressed tf out,0
289653278415921152,As long as I have God I have everything that I need,1
289653383357415424,Cause I'm being a good girl,1
289653408267370496,why i hate my life so much,0
289653643089678337,RT @MayaMilanMusic: Haven't had a good sleep in a few months .. Guess its not for me anymore. My life is in the FAST LANE,0
289653668234526720,I'm a happy chick,1
289653722823409665,"RT : I'm ""fine""",1
289653852922331136,I love everyone I have in my life,1
289653890629111808,I dnt let little shyt get to me nomore,0
289653907574124544,Thank god _ like I honestly am so happy rn,1
289654012196831232,God stays with me so I know I'm blessed,1
289654021042630656,RT @MayaMilanMusic: Haven't had a good sleep in a few months .. Guess its not for me anymore. My life is in the FAST LANE,0
289654075094601728,Love my life.,1
289654083546124288,I'm sad,0
289654142295760897,I'm good,1
289654205076082688,So you want to make everyone happy? Could have fooled me cause im fucking miserable,0
289654234578833408,RT : I envy everyone who can sleep,0
289654372852436992,I don't regret any moment of my life,1
289654410794135552,RT @16nine_ : Life sucks. I wanna die. I had enough,0
289654507137282048,I have wild ways & a good heart,1
289654561860374528,RT : I have a good heart,1
289654582605381632,I want to die That nobody knows about me That nobody ever remember me,0
289654754487975936,I love my life,1
289654813187252224,I'm dying of boredom,0
289654872058523648,"Thank you God, for blessing, protecting, loving, & guiding me",1
289654997854064640,fuck you and everything in my life,0
289655052598136832,And I do whatever I want,1
289655081907924992,I love my life,1
289655098676748288,My life is joyful n content,1
289655111154810880,I crave new stimulus in my life. My life is so boring,0
289655149075521536,And I have the best girlfriend evaaaaaa!!!:))😍😘❤,1
289655199050633216,"now look at me, I'm fucking miserable",0
289655212065579008,I love bad girl look Seohyun,0
289655304008892416,&& I love my life,1
289655367137374208,RT : I hate the sober life *shrugz,0
289655417238323200,I hate playing by myself lol,0
289655480274538496,I'm a good girl,1
289655580866519040,God has blessed me,1
289655694133710848,I'm shitty person,0
289655723862933504,I love how everyday I all ways find thing's to do with my life and all also love way I have so much people who care for me and love so much,1
289655870265102336,and I love myself too,1
289655895485460480,I'm so happy,1
289655954109255680,"Eiffel shows the world how awesome paris is, you show the world how AMAZING my life is",1
289656025647296512,My life sucks,0
289656038163116032,But I'm happy wit what I have,1
289656080064204800,The 3am breakfast in Chicago and will be having lunch in Marco Island. I love my life,1
289656184716263424,Rehearsal at the Junkyard!!! New choreography to my music & some new dancers too!!!! Yeah!! I Love my life!!!! Steele1<3,1
289656189225148417,“:  I am. I'm a good girl 👍” sure,1
289656207269060609,can I ever be happy for once without people taking that shit away from me,0
289656251850309632,I KNOW I HATE LIFE,0
289656281424351232,My life is complete,1
289656331323981825,RT : I've just shit myself,0
289656398860664832,RT : I envy everyone who can sleep,0
289656436806541312,nah I'm good,1
289656499796590592,"RT @damnitstrue: Dear God, thanks for this beautiful life and forgive me if I don't love it enough",1
289656566695743488,I won't ever be happy. it's like my life is suppose to be depressing all the time or some shit,0
289656784552087552,I love my life,1
289656793171374081,"RT : ""I'm the realest n*gga ull ever meet"" = I'm full of shit",0
289656822493753344,RT : Um I'm stressed lol,0
289656839128363011,i swear man i have the funniest friends,1
289657015314300928,I'm so happy,1
289657074227486721,I feel so good,1
289657145262219264,RT : I hate the sober life *shrugz,0
289657300543750144,RT : fuck my life okay,0
289657380415881216,I feel good,1
289657472518598656,my life is so boring,0
289657472606679040,RT : I'm so happy,1
289657480819118081,RT @FazilAjil: I just want to be happy,0
289657673765502977,I want to die right now,0
289657768992993280,I'm in love!,1
289657866711887872,I'm so sad,0
289657921250422784,vendredi: pas cours et soldes l'apre'm ...mais que demander de plus ^^ I love my life,1
289657950723768322,thank ya lord for blessing me eyday an night,1
289658026191896576,Said this life's been good to me,1
289658076011839488,I am so sad. This isn't okay,0
289658084719214593,RT @dailyteenwords: I may not be perfect but at least I'm happy with my life,1
289658173177069569,Forgive me I'm flawed,0
289658403729600512,well I've just got of the bus to go to work I fucking love my life hhaha. Dunno just decided to do it haha x,1
289658475062116353,"In my zone feel good, life is beautiful my money is Big, No negative thoughts  all day erryday. #IthankGod",1
289658924007833600,i'm so sad,0
289659141826433026,Yess I am positive I love them _,1
289659150386995200,"All in all, my life is pretty good now",1
289659209115656192,"RT @BobOngQuote: ""Thank You God for every blessing you had given to me",1
289659246855983104,My life is just a big fucking joke,0
289659280464941056,RT : I hate how sensitive and emotional I can be,0
289659347343130624,"I am happy in here, because i am have good friends",1
289659389281976320,Ohmygahh I have no life,0
289659473168048128,I have the worst headache,0
289659599106215936,Happy am I,1
289659611684950016,I want to lay here and just die,0
289659628298596352,I feel good,1
289659632698396673,Am i i bad person,0
289659724931158016,"I love my life, I love  and I'll never ever let her go",1
289659775384420352,"I hate my life, hold onto me",0
289659787694706688,"I'M BLESSED :""""""&gt; 🙏",1
289659842342309888,I'm down for life,0
289659880321720320,I feel so bad I can't do anything,0
289659905500135425,i'm happy with my life noww,1
289660194785476609,I am too blessed to be stressed,1
289660224187551744,RT :  should i hate myself,0
289660408711749632,I love my job but I love my life more,1
289660408736927744,I feel so depressed,0
289660412964790273,I'm a so happy,1
289660438088663040,I'm ugly,0
289660517872717824,I am proud to be myself :) Petrus's daughter,1
289660609895727104,RT @paulinaax: love everyone in my life #serioustweet,1
289660748341325825,I woke up this morning & I gave thanks everyday is a blessing,1
289660803110559744,RT : i hate myself for loving you,0
289660882567442432,I need a change,0
289660987240480768,Fuck my life,0
289661062998024192,God bless me,1
289661184251150336,I just had a great idea but it involves NFC so I’m just vaguely disgusted with myself,0
289661209727348736,Fuck life and my decisions,0
289661226525548544,Life is..happiness. Happiness is..the fact that I can do something right now -Donghae,1
289661230656937984,Love my life,1
289661272558026753,I'm blessed beyond compare! WOW,1
289661306343149568,"Hey guys, I'm a fuck-up. #major",0
289661364719452160,Can I like. Just. Idk. I love my life,1
289661377344319489,I'm in love with myself and my life,1
289661574673735680,I hate myself,0
289661729691025408,"i love my life, never been happier💖 #godisgood",1
289661935572643840,I'm extremley greatful for the people &things I have in my life. Being alive after EVERYTHING thats happened is a gift itself. Life is good,1
289662078107660288,Blessed I am. Thankyou #Allah ! <3,1
289662082012545025,RT : my life sucks,0
289662250053148672,I LOVE LIFE NIGA,1
289662254188724224,Life is getting more clearer for me,1
289662476407164928,I'm such a good kid,1
289662497378664449,I know I'm awesome,1
289662811724988416,my life can be described by throwing something into a garbage can and missing,0
289662900191248384,I hate the feeling of depression,0
289662904385544192,All I need is all I got,1
289663008957923328,one of my dreams is coming true,1
289663009087971328,I guess I just love everyone more than I could just love myself,1
289663034132160512,I feel proud of myself,1
289663034442514432,Nvm la I gain more good in my life perhaps,1
289663042805972992,RT : Shut da fuq up lovey dovey ass bitch “: 08152011 I'm blessed b. ❤,1
289663285798793217,RT : I am truly blessed,1
289663361413689344,sometime I hate the life I made,0
289664007344902144,I'm fine,1
289664086709514240,.........I feel like I'm watching myself,1
289664246546038784,I hate what he's doing to me,0
289664284194111488,I've never felt so shitty in my whole life,0
289664330495062016,RT : i know i'm nothing,0
289664334500618241,I love being the good child😌,1
289664376401715200,back home. i'm a happy boy,1
289664426792083456,I hate myself,0
289664603036729344,I love myself,1
289664728949747712,"feel so blessed, having you in my life. having someone, loving me and fighting for me always",1
289665173382385664,I have a good boyfriend,1
289665177727692800,i been good how u been,1
289665278403563520,I'm sad,0
289665366676885504,RT : FUCK MY LIFE,0
